Wavelength [nm], Irradiance
3.868969361302241055e+02,1.807703762938543679e-01
3.867087372376246890e+02,1.798115878760184472e-01
3.865205859224529945e+02,1.810804525481332083e-01
3.863324822514008474e+02,1.814435681616966001e-01
3.861444262911602436e+02,1.808193357024247272e-01
3.859564181084227812e+02,1.781184083296273868e-01
3.857684577698804560e+02,1.813905288024120765e-01
3.855805453422250935e+02,1.810355730902770688e-01
3.853926808921484053e+02,1.769801020803668801e-01
3.852048644863423306e+02,1.796647096503074248e-01
3.850170961914985241e+02,1.794484722624550832e-01
3.848293760743091525e+02,1.790690368460348958e-01
3.846417042014657000e+02,1.799462262495868936e-01
3.844540806396602761e+02,1.790690368460348958e-01
3.842665054555845927e+02,1.783999249289068556e-01
3.840789787159304183e+02,1.795300712767389784e-01
3.838915004873896351e+02,1.798360675803036268e-01
3.837040708366540684e+02,1.782163271467680776e-01
3.835166898304156575e+02,1.766985854810873835e-01
3.833293575353660003e+02,1.790037576346077686e-01
3.831420740181972633e+02,1.782448868017674215e-01
3.829548393456008739e+02,1.784162447317636513e-01
3.827676535842689987e+02,1.783183259146229604e-01
3.825805168008934061e+02,1.823574771216763812e-01
3.823934290621657510e+02,1.782326469496248456e-01
3.822063904347780863e+02,1.797667084181623076e-01
3.820194009854220099e+02,1.781143283789131948e-01
3.818324607807895745e+02,1.791955153181749583e-01
3.816455698875724352e+02,1.812681302809862061e-01
3.814587283724626445e+02,1.788976789160386938e-01
3.812719363021518006e+02,1.809947735831351212e-01
3.810851937433318994e+02,1.787018412817573121e-01
3.808985007626947095e+02,1.784080848303352396e-01
3.807118574269319424e+02,1.802236628981521982e-01
3.805252638027356511e+02,1.818923627402581067e-01
3.803387199567974903e+02,1.789221586203238734e-01
3.801522259558094561e+02,1.809131745688511983e-01
3.799657818664632032e+02,1.794851918188828388e-01
3.797793877554507276e+02,1.797544685660197317e-01
3.795930436894637410e+02,1.774941758703554862e-01
3.794067497351941256e+02,1.783876850767642797e-01
3.792205059593338206e+02,1.756826777532527473e-01
3.790343124285743670e+02,1.760376334653877273e-01
3.788481692096078177e+02,1.758989151411050889e-01
3.786620763691259413e+02,1.759070750425334728e-01
3.784760339738207335e+02,1.767883443967996904e-01
3.782900420903836789e+02,1.781020885267705911e-01
3.781041007855069438e+02,1.788119999510405789e-01
3.779182101258822399e+02,1.808601352095666748e-01
3.777323701782012222e+02,1.760213136625309593e-01
3.775465810091561139e+02,1.752502029775480363e-01
3.773608426854383424e+02,1.739690984532906715e-01
3.771751552737400175e+02,1.739527786504339035e-01
3.769895188407527939e+02,1.743526138204250509e-01
3.768039334531686109e+02,1.745076519475644850e-01
3.766183991776792368e+02,1.743281341161398712e-01
3.764329160809766108e+02,1.728389521054585765e-01
3.762474842297525015e+02,1.749523665754117718e-01
3.760621036906986205e+02,1.732265474233071201e-01
3.758767745305069639e+02,1.741037368268591179e-01
3.756914968158692432e+02,1.749972460332679114e-01
3.755062706134774544e+02,1.731327085568806212e-01
3.753210959900231956e+02,1.724309570340390174e-01
3.751359730121986331e+02,1.727287934361752819e-01
3.749509017466952514e+02,1.743362940175682552e-01
3.747658822602051032e+02,1.731735080640225966e-01
3.745809146194199002e+02,1.712967307354927027e-01
3.743959988910315246e+02,1.768536236082268176e-01
3.742111351417318588e+02,1.719495228497639749e-01
3.740263234382125006e+02,1.715537676304870196e-01
3.738415638471656166e+02,1.702930628598006424e-01
3.736568564352828048e+02,1.732265474233071201e-01
3.734722012692560611e+02,1.687222818348354247e-01
3.732875984157770972e+02,1.726594342740339627e-01
3.731030479415377386e+02,1.714313691090611491e-01
3.729185499132299242e+02,1.708968955655015554e-01
3.727341043975453658e+02,1.704603408390826524e-01
3.725497114611759457e+02,1.740792571225739660e-01
3.723653711708134892e+02,1.723452780690409303e-01
3.721810835931498787e+02,1.706602584240782261e-01
3.719968487948768825e+02,1.715415277783444437e-01
3.718126668426863830e+02,1.709866544812138622e-01
3.716285378032701487e+02,1.705827393605085229e-01
3.714444617433200619e+02,1.702563433033728868e-01
3.712604387295278912e+02,1.710152141362132339e-01
3.710764688285855755e+02,1.719780825047633466e-01
3.708925521071848266e+02,1.703909816769413332e-01
3.707086886320175267e+02,1.708520161076454158e-01
3.705248784697756719e+02,1.725451956540365039e-01
3.703411216871507463e+02,1.692608353291092382e-01
3.701574183508348597e+02,1.708520161076454158e-01
3.699737685275197805e+02,1.730307097890257384e-01
3.697901722838972773e+02,1.696688304005287695e-01
3.696066296866592324e+02,1.730551894933109180e-01
3.694231408024974712e+02,1.709948143826422462e-01
3.692397056981038190e+02,1.726553543233197707e-01
3.690563244401701013e+02,1.719128032933362193e-01
3.688729970953881434e+02,1.724676765904668008e-01
3.686897237304498276e+02,1.682286077984178063e-01
3.685065044120469224e+02,1.724799164426093767e-01
3.683233392068713670e+02,1.724635966397525810e-01
3.681402281816148161e+02,1.696076311398158343e-01
3.679571714029693226e+02,1.715456077290586356e-01
3.677741689376263707e+02,1.706928980297917897e-01
3.675912208522781839e+02,1.712110517704946155e-01
3.674083272136163600e+02,1.711498525097816803e-01
3.672254880883328951e+02,1.704440210362258845e-01
3.670427035431194440e+02,1.694525930126764002e-01
3.668599736446679458e+02,1.717496052647684013e-01
3.666772984596702258e+02,1.700727455212341088e-01
3.664946780548180527e+02,1.732469471768781077e-01
3.663121124968033655e+02,1.715986470883431592e-01
3.661296018523178759e+02,1.692445155262524425e-01
3.659471461880534662e+02,1.693546741955357093e-01
3.657647455707019049e+02,1.721657602376163165e-01
3.655824000669552447e+02,1.692322756741098666e-01
3.654001097435051406e+02,1.713701698483482416e-01
3.652178746670433611e+02,1.689058796169742305e-01
3.650356949042619021e+02,1.687426815884064124e-01
3.648535705218524186e+02,1.695872313862448466e-01
3.646715015865069063e+02,1.686325229191231456e-01
3.644894881649171339e+02,1.693628340969641211e-01
3.643075303237748699e+02,1.699625868519508420e-01
3.641256281297721102e+02,1.695423519283887070e-01
3.639437816496005667e+02,1.712681710804933588e-01
3.637619909499520077e+02,1.678573322834260029e-01
3.635802560975183724e+02,1.707581772412189169e-01
3.633985771589915998e+02,1.683754860241288287e-01
3.632169542010631744e+02,1.673840580005793444e-01
3.630353872904253194e+02,1.680123704105654370e-01
3.628538764937695760e+02,1.688528402576896792e-01
3.626724218777879969e+02,1.694648328648190039e-01
3.624910235091721233e+02,1.654134418056229794e-01
3.623096814546141218e+02,1.696157910412442182e-01
3.621283957808056471e+02,1.711008931012113488e-01
3.619471665544385246e+02,1.682530875027029582e-01
3.617659938422046935e+02,1.692445155262524425e-01
3.615848777107958085e+02,1.682775672069881379e-01
3.614038182269038657e+02,1.674493372120064716e-01
3.612228154572205767e+02,1.696198709919584102e-01
3.610418694684378806e+02,1.684530050876985319e-01
3.608609803272475460e+02,1.691669964626827394e-01
3.606801481003414551e+02,1.675105364727194068e-01
3.604993728544113765e+02,1.693261145405363377e-01
3.603186546561491355e+02,1.685835635105527863e-01
3.601379935722466712e+02,1.676859743534298008e-01
3.599573896693956385e+02,1.669026238163043019e-01
3.597768430142880334e+02,1.662457517513188376e-01
3.595963536736155675e+02,1.672657394298676936e-01
3.594159217140702367e+02,1.672779792820102696e-01
3.592355472023437528e+02,1.668087849498778030e-01
3.590552302051278275e+02,1.681878082912758310e-01
3.588749707891146272e+02,1.675758156841465341e-01
3.586947690209955795e+02,1.674778968670058432e-01
3.585146249674628507e+02,1.681062092769919358e-01
3.583345386952079821e+02,1.703909816769413332e-01
3.581545102709231969e+02,1.664171096813150397e-01
3.579745397612999227e+02,1.678899718891395665e-01
3.577946272330302122e+02,1.690405179905426769e-01
3.576147727528059477e+02,1.670372621898727483e-01
3.574349763873187271e+02,1.666088673648822294e-01
3.572552382032605465e+02,1.652828833827687249e-01
3.570755582673231743e+02,1.674289374584355117e-01
3.568959366461985496e+02,1.654542413127649547e-01
3.567163734065783842e+02,1.672045401691547584e-01
3.565368686151546171e+02,1.677267738605717762e-01
3.563574223386189033e+02,1.679266914455673498e-01
3.561780346436632954e+02,1.670903015491572996e-01
3.559987055969795051e+02,1.684530050876985319e-01
3.558194352652593579e+02,1.679715709034234894e-01
3.556402237151947929e+02,1.674085377048645240e-01
3.554610710134774081e+02,1.677104540577149805e-01
3.552819772267992562e+02,1.698646680348101512e-01
3.551029424218520489e+02,1.653073630870539046e-01
3.549239666653277823e+02,1.672167800212973343e-01
3.547450500239180542e+02,1.658499965320418823e-01
3.545661925643148606e+02,1.672045401691547584e-01
3.543873943532099702e+02,1.678573322834260029e-01
3.542086554572952082e+02,1.661437529834639548e-01
3.540299759432625706e+02,1.660131945606097004e-01
3.538513558778034849e+02,1.665354282520267182e-01
3.536727953276102880e+02,1.660621539691800597e-01
3.534942943593745213e+02,1.646912905292104157e-01
3.533158530397880668e+02,1.686692424755509012e-01
3.531374714355426931e+02,1.704970603955104358e-01
3.529591496133302826e+02,1.682286077984178063e-01
3.527808876398427174e+02,1.654664811649075307e-01
3.526026855817716523e+02,1.665354282520267182e-01
3.524245435058093108e+02,1.701665843876606077e-01
3.522464614786471202e+02,1.658744762363270620e-01
3.520684395669770765e+02,1.671515008098702071e-01
3.518904778374909483e+02,1.677430936634285441e-01
3.517125763568807315e+02,1.686814823276934772e-01
3.515347351918380809e+02,1.668577443584481623e-01
3.513569544090547652e+02,1.666782265270235486e-01
3.511792340752228938e+02,1.652706435306261490e-01
3.510015742570341217e+02,1.656541588977605284e-01
3.508239750211803312e+02,1.668781441120191222e-01
3.506464364343532907e+02,1.671555807605843991e-01
3.504689585632448825e+02,1.653073630870539046e-01
3.502915414745468752e+02,1.663232708148885686e-01
3.501141852349512646e+02,1.669638230770172371e-01
3.499368899111497058e+02,1.681959681927042427e-01
3.497596555698339671e+02,1.658785561870412539e-01
3.495824822776961582e+02,1.648748883113491936e-01
3.494053701014278204e+02,1.653522425449100441e-01
3.492283191077210631e+02,1.680654097698499883e-01
3.490513293632674277e+02,1.675146164234335988e-01
3.488744009347591373e+02,1.663069510120317729e-01
3.486975338888876195e+02,1.660254344127523041e-01
3.485207282923448702e+02,1.672575795284393096e-01
3.483439842118227716e+02,1.660621539691800597e-01
3.481673017140130924e+02,1.695668316326738867e-01
3.479906808656077146e+02,1.659438353984683812e-01
3.478141217332982933e+02,1.655888796863334012e-01
3.476376243837769380e+02,1.664211896320292317e-01
3.474611888837353035e+02,1.666170272663106133e-01
3.472848152998651585e+02,1.678287726284266590e-01
3.471085036988586126e+02,1.664538292377427953e-01
3.469322541474072068e+02,1.662620715541756333e-01
3.467560667122029372e+02,1.662335118991762617e-01
3.465799414599375723e+02,1.666333470691674090e-01
3.464038784573029943e+02,1.684489251369843399e-01
3.462278777709907445e+02,1.668618243091623543e-01
3.460519394676932734e+02,1.657683975177579871e-01
3.458760636141017812e+02,1.654991207706210943e-01
3.457002502769084913e+02,1.674003778034361400e-01
3.455244995228051721e+02,1.654746410663359146e-01
3.453488114184833648e+02,1.647280100856381713e-01
3.451731860306354065e+02,1.668128649005919950e-01
3.449976234259526109e+02,1.678899718891395665e-01
3.448221236711272013e+02,1.660866336734652116e-01
3.446466868328508326e+02,1.677757332691421077e-01
3.444713129778152734e+02,1.677512535648569281e-01
3.442960021727125195e+02,1.666496668720241769e-01
3.441207544842344532e+02,1.659764750041819448e-01
3.439455699790726158e+02,1.646341712192116724e-01
3.437704487239190030e+02,1.675839755855749180e-01
3.435953907854654972e+02,1.676166151912884816e-01
3.434203962304038669e+02,1.694485130619622082e-01
3.432454651254259943e+02,1.678654921848544146e-01
3.430705975372235343e+02,1.674003778034361400e-01
3.428957935324885966e+02,1.671882203662979627e-01
3.427210531779129496e+02,1.670943814998714916e-01
3.425463765401882483e+02,1.678369325298550430e-01
3.423717636860063749e+02,1.677349337620001601e-01
3.421972146820593252e+02,1.650421662906312037e-01
3.420227295950387543e+02,1.665068685970273465e-01
3.418483084916365442e+02,1.678899718891395665e-01
3.416739514385445773e+02,1.690772375469704325e-01
3.414996585024545084e+02,1.672453396762967059e-01
3.413254297500585608e+02,1.657928772220431668e-01
3.411512652480482757e+02,1.645607321063561612e-01
3.409771650631153079e+02,1.666251871677390251e-01
3.408031292619518808e+02,1.669760629291598131e-01
3.406291579112495356e+02,1.662457517513188376e-01
3.404552510777003818e+02,1.659723950534677528e-01
3.402814088279959606e+02,1.675798956348607260e-01
3.401076312288283816e+02,1.659887148563245485e-01
3.399339183468890724e+02,1.666251871677390251e-01
3.397602702488703699e+02,1.685305241512682628e-01
3.395866870014638152e+02,1.664864688434563589e-01
3.394131686713611771e+02,1.667027062313087282e-01
3.392397153252544513e+02,1.654624012141933387e-01
3.390663270298354064e+02,1.642873754085050764e-01
3.388930038517959247e+02,1.653767222491952238e-01
3.387197458578276610e+02,1.682775672069881379e-01
3.385465531146227249e+02,1.659764750041819448e-01
3.383734256888726577e+02,1.712028918690662316e-01
3.382003636472695689e+02,1.646627308742110440e-01
3.380273670565051134e+02,1.663681502727447081e-01
3.378544359832711734e+02,1.672249399227257460e-01
3.376815704942595175e+02,1.687875610462625520e-01
3.375087706561620280e+02,1.657357579120444235e-01
3.373360365356705870e+02,1.689140395184026144e-01
3.371633681994769631e+02,1.659764750041819448e-01
3.369907657142730386e+02,1.664415893856002193e-01
3.368182291467505820e+02,1.663069510120317729e-01
3.366457585636014755e+02,1.671596607112986188e-01
3.364733540315176015e+02,1.660376742648948800e-01
3.363010156171905010e+02,1.688936397648316545e-01
3.361287433873123973e+02,1.661355930820355709e-01
3.359565374085748317e+02,1.661763925891775184e-01
3.357843977476699138e+02,1.651196853542009346e-01
3.356123244712891847e+02,1.648381687549214381e-01
3.354403176461247540e+02,1.646872105784962237e-01
3.352683773388681630e+02,1.694077135548202606e-01
3.350965036162114075e+02,1.642669756549340887e-01
3.349246965448463698e+02,1.665517480548834861e-01
3.347529561914647047e+02,1.662539116527472216e-01
3.345812826227585219e+02,1.657153581584734359e-01
3.344096759054192489e+02,1.643200150142186400e-01
3.342381361061391090e+02,1.668128649005919950e-01
3.340666632916097569e+02,1.653440826434816602e-01
3.338952575285230751e+02,1.652053643191990218e-01
3.337239188835707182e+02,1.663069510120317729e-01
3.335526474234447960e+02,1.660703138706084436e-01
3.333814432148369633e+02,1.675431760784329704e-01
3.332103063244391024e+02,1.640507382670817471e-01
3.330392368189430954e+02,1.653685623477668398e-01
3.328682347650405973e+02,1.692322756741098666e-01
3.326973002294237176e+02,1.645444123034993655e-01
3.325264332787839976e+02,1.663395906177453365e-01
3.323556339798134331e+02,1.641812966899359738e-01
3.321849023992039065e+02,1.678940518398537862e-01
3.320142386036470725e+02,1.660621539691800597e-01
3.318436426598348135e+02,1.661029534763220072e-01
3.316731146344590115e+02,1.669026238163043019e-01
3.315026545942116627e+02,1.641935365420785775e-01
3.313322626057843081e+02,1.661070334270361992e-01
3.311619387358689437e+02,1.662661515048898253e-01
3.309916830511572243e+02,1.674003778034361400e-01
3.308214956183413733e+02,1.664987086955989626e-01
3.306513765041127044e+02,1.665843876605970497e-01
3.304813257751634410e+02,1.634917850192369737e-01
3.303113434981853516e+02,1.681102892277061278e-01
3.301414297398699773e+02,1.646137714656406847e-01
3.299715845669096552e+02,1.674330174091497037e-01
